participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
SWLFB,bbs,50,alpha,-0.3610541700020846,13.088202367634876,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,51,alpha,0.047442104791116435,13.017406251450435,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,52,alpha,-0.2470109909248741,13.09434401577938,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,53,alpha,-0.185474495263092,13.088416002540203,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,54,alpha,1.068074198945153,12.903090622820201,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,55,alpha,2.866477423688581,12.688527370051236,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,56,alpha,3.5322282878289695,12.66690546431553,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,57,alpha,2.467689864603452,12.774960549930952,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,58,alpha,0.8995750005181442,12.74194088459976,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,59,alpha,0.12238135741307987,3.5671276804467684,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,0,beta,1.5477662894947457,41.62825268867114,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,1,beta,2.5139319038440107,40.68720710656571,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,2,beta,2.49696349529205,40.0050482521593,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,3,beta,1.157174857301385,40.006449881046436,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,4,beta,-0.2127887709261671,40.408856439734365,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,5,beta,0.4240174322615715,40.68496222435351,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,6,beta,3.2825088748852735,40.633845113616545,5.396875,5.6125,5.3125,HN,HP,HNP
